distance,sector,rel,attacker_heading,target_heading,target_speed,target_aspect,total,kind_primary,kind_secondary,kind_tertiary
4,starboard,2,1,3,4,broadside,4.777777777777778,4.111111111111111,0.5,0.16666666666666666
4,starboard,2,1,3,5,broadside,4.777777777777778,4.111111111111111,0.5,0.16666666666666666
4,starboard,2,1,4,0,bow_stern,12.5,7.0,2.6666666666666665,2.8333333333333335
4,starboard,2,1,4,1,bow_stern,10.527777777777779,6.777777777777778,1.9166666666666667,1.8333333333333333
4,starboard,2,1,4,2,bow_stern,9.166666666666668,6.388888888888889,1.5,1.2777777777777777
4,starboard,2,1,4,3,bow_stern,9.166666666666668,6.388888888888889,1.5,1.2777777777777777
4,starboard,2,1,4,4,bow_stern,7.666666666666667,5.666666666666667,1.1666666666666667,0.8333333333333334
4,starboard,2,1,4,5,bow_stern,7.666666666666667,5.666666666666667,1.1666666666666667,0.8333333333333334
4,starboard,2,1,5,0,broadside,10.777777777777777,6.833333333333333,2.0,1.9444444444444444
4,starboard,2,1,5,1,broadside,8.055555555555555,5.861111111111111,1.25,0.9444444444444444
4,starboard,2,1,5,2,broadside,6.138888888888889,4.888888888888889,0.8333333333333334,0.4166666666666667
4,starboard,2,1,5,3,broadside,6.138888888888889,4.888888888888889,0.8333333333333334,0.4166666666666667
4,starboard,2,1,5,4,broadside,4.777777777777778,4.111111111111111,0.5,0.16666666666666666
4,starboard,2,1,5,5,broadside,4.777777777777778,4.111111111111111,0.5,0.16666666666666666
4,starboard,2,1,6,0,broadside,10.777777777777777,6.833333333333333,2.0,1.9444444444444444
4,starboard,2,1,6,1,broadside,8.055555555555555,5.861111111111111,1.25,0.9444444444444444
4,starboard,2,1,6,2,broadside,6.138888888888889,4.888888888888889,0.8333333333333334,0.4166666666666667
4,starboard,2,1,6,3,broadside,6.138888888888889,4.888888888888889,0.8333333333333334,0.4166666666666667
4,starboard,2,1,6,4,broadside,4.777777777777778,4.111111111111111,0.5,0.16666666666666666
4,starboard,2,1,6,5,broadside,4.777777777777778,4.111111111111111,0.5,0.16666666666666666
4,port,5,1,1,0,broadside,10.777777777777777,6.833333333333333,2.0,1.9444444444444444
4,port,5,1,1,1,broadside,8.055555555555555,5.861111111111111,1.25,0.9444444444444444
4,port,5,1,1,2,broadside,6.138888888888889,4.888888888888889,0.8333333333333334,0.4166666666666667
4,port,5,1,1,3,broadside,6.138888888888889,4.888888888888889,0.8333333333333334,0.4166666666666667
4,port,5,1,1,4,broadside,4.777777777777778,4.111111111111111,0.5,0.16666666666666666
4,port,5,1,1,5,broadside,4.777777777777778,4.111111111111111,0.5,0.16666666666666666
4,port,5,1,2,0,broadside,10.777777777777777,6.833333333333333,2.0,1.9444444444444444
4,port,5,1,2,1,broadside,8.055555555555555,5.861111111111111,1.25,0.9444444444444444
4,port,5,1,2,2,broadside,6.138888888888889,4.888888888888889,0.8333333333333334,0.4166666666666667
4,port,5,1,2,3,broadside,6.138888888888889,4.888888888888889,0.8333333333333334,0.4166666666666667
4,port,5,1,2,4,broadside,4.777777777777778,4.111111111111111,0.5,0.16666666666666666
4,port,5,1,2,5,broadside,4.777777777777778,4.111111111111111,0.5,0.16666666666666666
4,port,5,1,3,0,bow_stern,12.5,7.0,2.6666666666666665,2.8333333333333335
4,port,5,1,3,1,bow_stern,10.527777777777779,6.777777777777778,1.9166666666666667,1.8333333333333333
4,port,5,1,3,2,bow_stern,9.166666666666668,6.388888888888889,1.5,1.2777777777777777
4,port,5,1,3,3,bow_stern,9.166666666666668,6.388888888888889,1.5,1.2777777777777777
4,port,5,1,3,4,bow_stern,7.666666666666667,5.666666666666667,1.1666666666666667,0.8333333333333334
4,port,5,1,3,5,bow_stern,7.666666666666667,5.666666666666667,1.1666666666666667,0.8333333333333334
4,port,5,1,4,0,broadside,10.777777777777777,6.833333333333333,2.0,1.9444444444444444
4,port,5,1,4,1,broadside,8.055555555555555,5.861111111111111,1.25,0.9444444444444444
4,port,5,1,4,2,broadside,6.138888888888889,4.888888888888889,0.8333333333333334,0.4166666666666667
4,port,5,1,4,3,broadside,6.138888888888889,4.888888888888889,0.8333333333333334,0.4166666666666667
4,port,5,1,4,4,broadside,4.777777777777778,4.111111111111111,0.5,0.16666666666666666
4,port,5,1,4,5,broadside,4.777777777777778,4.111111111111111,0.5,0.16666666666666666
4,port,5,1,5,0,broadside,10.777777777777777,6.833333333333333,2.0,1.9444444444444444
4,port,5,1,5,1,broadside,8.055555555555555,5.861111111111111,1.25,0.9444444444444444
4,port,5,1,5,2,broadside,6.138888888888889,4.888888888888889,0.8333333333333334,0.4166666666666667
4,port,5,1,5,3,broadside,6.138888888888889,4.888888888888889,0.8333333333333334,0.4166666666666667
4,port,5,1,5,4,broadside,4.777777777777778,4.111111111111111,0.5,0.16666666666666666
4,port,5,1,5,5,broadside,4.777777777777778,4.111111111111111,0.5,0.16666666666666666
4,port,5,1,6,0,bow_stern,12.5,7.0,2.6666666666666665,2.8333333333333335
4,port,5,1,6,1,bow_stern,10.527777777777779,6.777777777777778,1.9166666666666667,1.8333333333333333
4,port,5,1,6,2,bow_stern,9.166666666666668,6.388888888888889,1.5,1.2777777777777777
4,port,5,1,6,3,bow_stern,9.166666666666668,6.388888888888889,1.5,1.2777777777777777
4,port,5,1,6,4,bow_stern,7.666666666666667,5.666666666666667,1.1666666666666667,0.8333333333333334
4,port,5,1,6,5,bow_stern,7.666666666666667,5.666666666666667,1.1666666666666667,0.8333333333333334
4,bow,0,1,1,0,broadside,8.055555555555555,6.805555555555555,1.25,
4,bow,0,1,1,1,broadside,6.472222222222222,5.722222222222222,0.75,
4,bow,0,1,1,2,broadside,5.222222222222222,4.75,0.4722222222222222,
4,bow,0,1,1,3,broadside,5.222222222222222,4.75,0.4722222222222222,
4,bow,0,1,1,4,broadside,4.222222222222222,3.9722222222222223,0.25,
4,bow,0,1,1,5,broadside,4.222222222222222,3.9722222222222223,0.25,
4,bow,0,1,2,0,broadside,8.055555555555555,6.805555555555555,1.25,
4,bow,0,1,2,1,broadside,6.472222222222222,5.722222222222222,0.75,
4,bow,0,1,2,2,broadside,5.222222222222222,4.75,0.4722222222222222,
4,bow,0,1,2,3,broadside,5.222222222222222,4.75,0.4722222222222222,
4,bow,0,1,2,4,broadside,4.222222222222222,3.9722222222222223,0.25,
4,bow,0,1,2,5,broadside,4.222222222222222,3.9722222222222223,0.25,
4,bow,0,1,3,0,bow_stern,8.694444444444445,7.0,1.6944444444444444,
4,bow,0,1,3,1,bow_stern,7.916666666666667,6.722222222222222,1.1944444444444444,
4,bow,0,1,3,2,bow_stern,7.166666666666667,6.25,0.9166666666666666,
4,bow,0,1,3,3,bow_stern,7.166666666666667,6.25,0.9166666666666666,
4,bow,0,1,3,4,bow_stern,6.222222222222222,5.527777777777778,0.6944444444444444,
4,bow,0,1,3,5,bow_stern,6.222222222222222,5.527777777777778,0.6944444444444444,
4,bow,0,1,4,0,broadside,8.055555555555555,6.805555555555555,1.25,
4,bow,0,1,4,1,broadside,6.472222222222222,5.722222222222222,0.75,
4,bow,0,1,4,2,broadside,5.222222222222222,4.75,0.4722222222222222,
4,bow,0,1,4,3,broadside,5.222222222222222,4.75,0.4722222222222222,
4,bow,0,1,4,4,broadside,4.222222222222222,3.9722222222222223,0.25,
4,bow,0,1,4,5,broadside,4.222222222222222,3.9722222222222223,0.25,
4,bow,0,1,5,0,broadside,8.055555555555555,6.805555555555555,1.25,
4,bow,0,1,5,1,broadside,6.472222222222222,5.722222222222222,0.75,
4,bow,0,1,5,2,broadside,5.222222222222222,4.75,0.4722222222222222,
4,bow,0,1,5,3,broadside,5.222222222222222,4.75,0.4722222222222222,
4,bow,0,1,5,4,broadside,4.222222222222222,3.9722222222222223,0.25,
4,bow,0,1,5,5,broadside,4.222222222222222,3.9722222222222223,0.25,
4,bow,0,1,6,0,bow_stern,8.694444444444445,7.0,1.6944444444444444,
4,bow,0,1,6,1,bow_stern,7.916666666666667,6.722222222222222,1.1944444444444444,
4,bow,0,1,6,2,bow_stern,7.166666666666667,6.25,0.9166666666666666,
4,bow,0,1,6,3,bow_stern,7.166666666666667,6.25,0.9166666666666666,
4,bow,0,1,6,4,bow_stern,6.222222222222222,5.527777777777778,0.6944444444444444,
4,bow,0,1,6,5,bow_stern,6.222222222222222,5.527777777777778,0.6944444444444444,
4,starboard,1,1,1,0,broadside,10.777777777777777,6.833333333333333,2.0,1.9444444444444444
4,starboard,1,1,1,1,broadside,8.055555555555555,5.861111111111111,1.25,0.9444444444444444
4,starboard,1,1,1,2,broadside,6.138888888888889,4.888888888888889,0.8333333333333334,0.4166666666666667
4,starboard,1,1,1,3,broadside,6.138888888888889,4.888888888888889,0.8333333333333334,0.4166666666666667
4,starboard,1,1,1,4,broadside,4.777777777777778,4.111111111111111,0.5,0.16666666666666666
4,starboard,1,1,1,5,broadside,4.777777777777778,4.111111111111111,0.5,0.16666666666666666
4,starboard,1,1,2,0,bow_stern,12.5,7.0,2.6666666666666665,2.8333333333333335
4,starboard,1,1,2,1,bow_stern,10.527777777777779,6.777777777777778,1.9166666666666667,1.8333333333333333
4,starboard,1,1,2,2,bow_stern,9.166666666666668,6.388888888888889,1.5,1.2777777777777777
4,starboard,1,1,2,3,bow_stern,9.166666666666668,6.388888888888889,1.5,1.2777777777777777
4,starboard,1,1,2,4,bow_stern,7.666666666666667,5.666666666666667,1.1666666666666667,0.8333333333333334
4,starboard,1,1,2,5,bow_stern,7.666666666666667,5.666666666666667,1.1666666666666667,0.8333333333333334
4,starboard,1,1,3,0,broadside,10.777777777777777,6.833333333333333,2.0,1.9444444444444444
4,starboard,1,1,3,1,broadside,8.055555555555555,5.861111111111111,1.25,0.9444444444444444
4,starboard,1,1,3,2,broadside,6.138888888888889,4.888888888888889,0.8333333333333334,0.4166666666666667
4,starboard,1,1,3,3,broadside,6.138888888888889,4.888888888888889,0.8333333333333334,0.4166666666666667
4,starboard,1,1,3,4,broadside,4.777777777777778,4.111111111111111,0.5,0.16666666666666666
4,starboard,1,1,3,5,broadside,4.777777777777778,4.111111111111111,0.5,0.16666666666666666
4,starboard,1,1,4,0,broadside,10.777777777777777,6.833333333333333,2.0,1.9444444444444444
4,starboard,1,1,4,1,broadside,8.055555555555555,5.861111111111111,1.25,0.9444444444444444
4,starboard,1,1,4,2,broadside,6.138888888888889,4.888888888888889,0.8333333333333334,0.4166666666666667
4,starboard,1,1,4,3,broadside,6.138888888888889,4.888888888888889,0.8333333333333334,0.4166666666666667
4,starboard,1,1,4,4,broadside,4.777777777777778,4.111111111111111,0.5,0.16666666666666666
4,starboard,1,1,4,5,broadside,4.777777777777778,4.111111111111111,0.5,0.16666666666666666
4,starboard,1,1,5,0,bow_stern,12.5,7.0,2.6666666666666665,2.8333333333333335
4,starboard,1,1,5,1,bow_stern,10.527777777777779,6.777777777777778,1.9166666666666667,1.8333333333333333
4,starboard,1,1,5,2,bow_stern,9.166666666666668,6.388888888888889,1.5,1.2777777777777777
4,starboard,1,1,5,3,bow_stern,9.166666666666668,6.388888888888889,1.5,1.2777777777777777
4,starboard,1,1,5,4,bow_stern,7.666666666666667,5.666666666666667,1.1666666666666667,0.8333333333333334
4,starboard,1,1,5,5,bow_stern,7.666666666666667,5.666666666666667,1.1666666666666667,0.8333333333333334
4,starboard,1,1,6,0,broadside,10.777777777777777,6.833333333333333,2.0,1.9444444444444444
4,starboard,1,1,6,1,broadside,8.055555555555555,5.861111111111111,1.25,0.9444444444444444
4,starboard,1,1,6,2,broadside,6.138888888888889,4.888888888888889,0.8333333333333334,0.4166666666666667
4,starboard,1,1,6,3,broadside,6.138888888888889,4.888888888888889,0.8333333333333334,0.4166666666666667
4,starboard,1,1,6,4,broadside,4.777777777777778,4.111111111111111,0.5,0.16666666666666666
4,starboard,1,1,6,5,broadside,4.777777777777778,4.111111111111111,0.5,0.16666666666666666
5,port,4,1,1,0,broadside,10.777777777777777,6.833333333333333,2.0,1.9444444444444444
5,port,4,1,1,1,broadside,8.055555555555555,5.861111111111111,1.25,0.9444444444444444
5,port,4,1,1,2,broadside,6.138888888888889,4.888888888888889,0.8333333333333334,0.4166666666666667
5,port,4,1,1,3,broadside,6.138888888888889,4.888888888888889,0.8333333333333334,0.4166666666666667
5,port,4,1,1,4,broadside,4.777777777777778,4.111111111111111,0.5,0.16666666666666666
5,port,4,1,1,5,broadside,4.777777777777778,4.111111111111111,0.5,0.16666666666666666
5,port,4,1,2,0,bow_stern,12.5,7.0,2.6666666666666665,2.8333333333333335
5,port,4,1,2,1,bow_stern,10.527777777777779,6.777777777777778,1.9166666666666667,1.8333333333333333
5,port,4,1,2,2,bow_stern,9.166666666666668,6.388888888888889,1.5,1.2777777777777777
5,port,4,1,2,3,bow_stern,9.166666666666668,6.388888888888889,1.5,1.2777777777777777
5,port,4,1,2,4,bow_stern,7.666666666666667,5.666666666666667,1.1666666666666667,0.8333333333333334
5,port,4,1,2,5,bow_stern,7.666666666666667,5.666666666666667,1.1666666666666667,0.8333333333333334
5,port,4,1,3,0,broadside,10.777777777777777,6.833333333333333,2.0,1.9444444444444444
5,port,4,1,3,1,broadside,8.055555555555555,5.861111111111111,1.25,0.9444444444444444
5,port,4,1,3,2,broadside,6.138888888888889,4.888888888888889,0.8333333333333334,0.4166666666666667
5,port,4,1,3,3,broadside,6.138888888888889,4.888888888888889,0.8333333333333334,0.4166666666666667
5,port,4,1,3,4,broadside,4.777777777777778,4.111111111111111,0.5,0.16666666666666666
5,port,4,1,3,5,broadside,4.777777777777778,4.111111111111111,0.5,0.16666666666666666
5,port,4,1,4,0,broadside,10.777777777777777,6.833333333333333,2.0,1.9444444444444444
5,port,4,1,4,1,broadside,8.055555555555555,5.861111111111111,1.25,0.9444444444444444
5,port,4,1,4,2,broadside,6.138888888888889,4.888888888888889,0.8333333333333334,0.4166666666666667
5,port,4,1,4,3,broadside,6.138888888888889,4.888888888888889,0.8333333333333334,0.4166666666666667
5,port,4,1,4,4,broadside,4.777777777777778,4.111111111111111,0.5,0.16666666666666666
5,port,4,1,4,5,broadside,4.777777777777778,4.111111111111111,0.5,0.16666666666666666
5,port,4,1,5,0,bow_stern,12.5,7.0,2.6666666666666665,2.8333333333333335
5,port,4,1,5,1,bow_stern,10.527777777777779,6.777777777777778,1.9166666666666667,1.8333333333333333
5,port,4,1,5,2,bow_stern,9.166666666666668,6.388888888888889,1.5,1.2777777777777777
5,port,4,1,5,3,bow_stern,9.166666666666668,6.388888888888889,1.5,1.2777777777777777
5,port,4,1,5,4,bow_stern,7.666666666666667,5.666666666666667,1.1666666666666667,0.8333333333333334
5,port,4,1,5,5,bow_stern,7.666666666666667,5.666666666666667,1.1666666666666667,0.8333333333333334
5,port,4,1,6,0,broadside,10.777777777777777,6.833333333333333,2.0,1.9444444444444444
5,port,4,1,6,1,broadside,8.055555555555555,5.861111111111111,1.25,0.9444444444444444
5,port,4,1,6,2,broadside,6.138888888888889,4.888888888888889,0.8333333333333334,0.4166666666666667
5,port,4,1,6,3,broadside,6.138888888888889,4.888888888888889,0.8333333333333334,0.4166666666666667
5,port,4,1,6,4,broadside,4.777777777777778,4.111111111111111,0.5,0.16666666666666666
5,port,4,1,6,5,broadside,4.777777777777778,4.111111111111111,0.5,0.16666666666666666
5,stern,3,1,1,0,bow_stern,6.694444444444445,5.0,1.6944444444444444,
5,stern,3,1,1,1,bow_stern,6.0,4.805555555555555,1.1944444444444444,
5,stern,3,1,1,2,bow_stern,5.305555555555556,4.388888888888889,0.9166666666666666,
5,stern,3,1,1,3,bow_stern,5.305555555555556,4.388888888888889,0.9166666666666666,
5,stern,3,1,1,4,bow_stern,4.555555555555555,3.861111111111111,0.6944444444444444,
5,stern,3,1,1,5,bow_stern,4.555555555555555,3.861111111111111,0.6944444444444444,
5,stern,3,1,2,0,broadside,6.111111111111111,4.861111111111111,1.25,
5,stern,3,1,2,1,broadside,4.75,4.0,0.75,
5,stern,3,1,2,2,broadside,3.7777777777777777,3.3055555555555554,0.4722222222222222,
5,stern,3,1,2,3,broadside,3.7777777777777777,3.3055555555555554,0.4722222222222222,
5,stern,3,1,2,4,broadside,3.0,2.75,0.25,
5,stern,3,1,2,5,broadside,3.0,2.75,0.25,
5,stern,3,1,3,0,broadside,6.111111111111111,4.861111111111111,1.25,
5,stern,3,1,3,1,broadside,4.75,4.0,0.75,
5,stern,3,1,3,2,broadside,3.7777777777777777,3.3055555555555554,0.4722222222222222,
5,stern,3,1,3,3,broadside,3.7777777777777777,3.3055555555555554,0.4722222222222222,
5,stern,3,1,3,4,broadside,3.0,2.75,0.25,
5,stern,3,1,3,5,broadside,3.0,2.75,0.25,
5,stern,3,1,4,0,bow_stern,6.694444444444445,5.0,1.6944444444444444,
5,stern,3,1,4,1,bow_stern,6.0,4.805555555555555,1.1944444444444444,
5,stern,3,1,4,2,bow_stern,5.305555555555556,4.388888888888889,0.9166666666666666,
5,stern,3,1,4,3,bow_stern,5.305555555555556,4.388888888888889,0.9166666666666666,
5,stern,3,1,4,4,bow_stern,4.555555555555555,3.861111111111111,0.6944444444444444,
5,stern,3,1,4,5,bow_stern,4.555555555555555,3.861111111111111,0.6944444444444444,
5,stern,3,1,5,0,broadside,6.111111111111111,4.861111111111111,1.25,
5,stern,3,1,5,1,broadside,4.75,4.0,0.75,
5,stern,3,1,5,2,broadside,3.7777777777777777,3.3055555555555554,0.4722222222222222,
5,stern,3,1,5,3,broadside,3.7777777777777777,3.3055555555555554,0.4722222222222222,
5,stern,3,1,5,4,broadside,3.0,2.75,0.25,
5,stern,3,1,5,5,broadside,3.0,2.75,0.25,
5,stern,3,1,6,0,broadside,6.111111111111111,4.861111111111111,1.25,
5,stern,3,1,6,1,broadside,4.75,4.0,0.75,
5,stern,3,1,6,2,broadside,3.7777777777777777,3.3055555555555554,0.4722222222222222,
5,stern,3,1,6,3,broadside,3.7777777777777777,3.3055555555555554,0.4722222222222222,
5,stern,3,1,6,4,broadside,3.0,2.75,0.25,
5,stern,3,1,6,5,broadside,3.0,2.75,0.25,
5,port,5,1,1,0,broadside,10.777777777777777,6.833333333333333,2.0,1.9444444444444444
5,port,5,1,1,1,broadside,8.055555555555555,5.861111111111111,1.25,0.9444444444444444
5,port,5,1,1,2,broadside,6.138888888888889,4.888888888888889,0.8333333333333334,0.4166666666666667
5,port,5,1,1,3,broadside,6.138888888888889,4.888888888888889,0.8333333333333334,0.4166666666666667
5,port,5,1,1,4,broadside,4.777777777777778,4.111111111111111,0.5,0.16666666666666666
5,port,5,1,1,5,broadside,4.777777777777778,4.111111111111111,0.5,0.16666666666666666
5,port,5,1,2,0,broadside,10.777777777777777,6.833333333333333,2.0,1.9444444444444444
5,port,5,1,2,1,broadside,8.055555555555555,5.861111111111111,1.25,0.9444444444444444
5,port,5,1,2,2,broadside,6.138888888888889,4.888888888888889,0.8333333333333334,0.4166666666666667
5,port,5,1,2,3,broadside,6.138888888888889,4.888888888888889,0.8333333333333334,0.4166666666666667
5,port,5,1,2,4,broadside,4.777777777777778,4.111111111111111,0.5,0.16666666666666666
5,port,5,1,2,5,broadside,4.777777777777778,4.111111111111111,0.5,0.16666666666666666
5,port,5,1,3,0,bow_stern,12.5,7.0,2.6666666666666665,2.8333333333333335
5,port,5,1,3,1,bow_stern,10.527777777777779,6.777777777777778,1.9166666666666667,1.8333333333333333
5,port,5,1,3,2,bow_stern,9.166666666666668,6.388888888888889,1.5,1.2777777777777777
5,port,5,1,3,3,bow_stern,9.166666666666668,6.388888888888889,1.5,1.2777777777777777
5,port,5,1,3,4,bow_stern,7.666666666666667,5.666666666666667,1.1666666666666667,0.8333333333333334
5,port,5,1,3,5,bow_stern,7.666666666666667,5.666666666666667,1.1666666666666667,0.8333333333333334
5,port,5,1,4,0,broadside,10.777777777777777,6.833333333333333,2.0,1.9444444444444444
5,port,5,1,4,1,broadside,8.055555555555555,5.861111111111111,1.25,0.9444444444444444
5,port,5,1,4,2,broadside,6.138888888888889,4.888888888888889,0.8333333333333334,0.4166666666666667
5,port,5,1,4,3,broadside,6.138888888888889,4.888888888888889,0.8333333333333334,0.4166666666666667
5,port,5,1,4,4,broadside,4.777777777777778,4.111111111111111,0.5,0.16666666666666666
5,port,5,1,4,5,broadside,4.777777777777778,4.111111111111111,0.5,0.16666666666666666
5,port,5,1,5,0,broadside,10.777777777777777,6.833333333333333,2.0,1.9444444444444444
5,port,5,1,5,1,broadside,8.055555555555555,5.861111111111111,1.25,0.9444444444444444
